time,seconds_elapsed,bearingAccuracy,speedAccuracy,verticalAccuracy,horizontalAccuracy,speed,bearing,altitude,longitude,latitude
1771683848641836800,127.4608369140625,1.371337652206421,0.1345362365245819,3.251378059387207,3.802999973297119,7.159999847412109,55,280.4000244140625,76.7082637,30.7167232
1771683849641137000,128.46013696289063,1.1666942834854126,0.1414213627576828,3.261370897293091,3.802999973297119,8.34000015258789,56,280.4000244140625,76.7083321,30.7167646
1771683850641328400,129.46032836914063,1.0406981706619263,0.1345362365245819,3.2713727951049805,3.805000066757202,8.989999771118164,55,280.4000244140625,76.7084073,30.7168105
1771683851641556000,130.46055590820313,0.9995325803756714,0.12727922201156616,3.2813751697540283,3.803999900817871,8.779999732971191,55,280.4000244140625,76.7084826,30.7168577
1771683852641012500,131.46001245117188,0.7656400203704834,0.11313708126544952,3.291369676589966,3.802999973297119,9.329999923706055,54,280.4000244140625,76.7085547,30.7169034
1771683853641867500,132.46086743164062,0.9016051292419434,0.15620499849319458,3.3013782501220703,3.805999994277954,9.350000381469727,54,280.4000244140625,76.708638,30.716956
1771683854641209900,133.4602099609375,0.8938294053077698,0.6155485510826111,3.3113718032836914,3.819999933242798,9.289999961853027,53,280.4000244140625,76.7087154,30.7170059
1771683855641495600,134.46049560546874,0.7031539678573608,0.17000000178813934,3.3213746547698975,3.819999933242798,9.569999694824219,54,280.4000244140625,76.7087926,30.7170521
1771683856641843000,135.46084301757813,0.8470649719238281,0.8683893084526062,3.3313779830932617,3.8459999561309814,9.859999656677246,54,280.4000244140625,76.70888,30.7171067
1771683857641117700,136.46011767578125,0.6807228922843933,0.24413111805915833,3.3413708209991455,3.8499999046325684,10.210000038146973,53,280.4000244140625,76.7089599,30.7171575
1771683858641351400,137.4603513183594,0.6788463592529297,0.2906888425350189,3.3513731956481934,3.8440001010894775,10.449999809265137,53,280.4000244140625,76.7090471,30.7172135
1771683859641259500,138.46025952148437,0.8003133535385132,0.22472205758094788,3.361372232437134,3.8380000591278076,10.430000305175781,52,280.4000244140625,76.7091388,30.7172737
1771683860641236000,139.46023608398437,0.6536062955856323,0.14212670922279358,2.795680046081543,3.8320000171661377,10,53,287.20001220703125,76.7092189,30.7173241
1771683861641314300,140.46031420898439,0.8373367190361023,0.44204071164131165,2.805680751800537,3.8399999141693115,9.699999809265137,54,287.20001220703125,76.7093065,30.7173795
1771683862641563400,141.4605634765625,0.8492316603660583,0.2126029133796692,2.815683364868164,3.821000099182129,9.539999961853027,53,287.20001220703125,76.7093885,30.7174294
1771683863641240600,142.46024047851563,0.6838468909263611,0.1720465123653412,2.8256800174713135,3.819000005722046,9.630000114440918,53,287.20001220703125,76.7094642,30.7174775
1771683864641491200,143.4604912109375,0.8286181688308716,0.15556348860263824,2.8356826305389404,3.818000078201294,9.779999732971191,53,287.20001220703125,76.7095511,30.7175341
