route,latitude,longitude,speed,event_type,severity,confidence,gyro_peak,z_kurtosis,dip_magnitude,bump_magnitude,accel_x_peak,total_z_dev,cluster
Route_5,30.63151958819468,76.71493300955103,8.087695670405589,Pothole,10.0,0.98864394,0.8133193357293902,-0.014249682347439396,8.892950711250306,7.72281021118164,4.9301629066467285,8.892950711250306,119
Route_5,30.631559761926386,76.71508895903251,7.649323633104246,Pothole,10.0,1.0,1.733649884877607,0.9842085240776153,12.598834810256959,16.32739967346192,11.667062759399414,16.32739967346192,119
Route_5,30.631568878749224,76.71524666887379,7.637313116157016,Speed Bump,5.36411,0.55,0.3565520723353334,-0.6320669111521005,4.76054578781128,4.179637374877929,3.556859016418457,4.76054578781128,60
Route_5,30.63156401367979,76.71541964918306,8.318215535303755,Speed Bump,5.226284,0.55,0.3929777300174945,-0.24373598853237777,4.549977836608887,4.160495223999023,2.651923418045044,4.549977836608887,60
Route_5,30.63155184589918,76.715603826273,9.020186975758106,Pothole,5.3886676,0.80752635,0.5012127312561696,0.18929755018222094,4.348382530212403,4.734772148132324,2.753262519836426,4.734772148132324,120
Route_5,30.631542062503346,76.7157883493954,8.88929670383427,Pothole,10.0,1.0,3.2064455963217293,1.8035495551537517,12.388266382217408,18.621518554687498,17.94863510131836,18.621518554687498,120
Route_5,30.631533706578143,76.71597647787367,9.132028991661832,Pothole,8.054927,0.90528303,0.7249625234119653,-0.4028512314651853,6.685571727752686,7.674952926635742,4.170804023742676,7.674952926635742,120
Route_5,30.631529638850477,76.71617805461788,9.837820475932343,Pothole,10.0,1.0,2.241579519069218,2.1734150744144456,13.216781196594239,13.875953140258789,6.497344493865967,13.875953140258789,120
Route_5,30.63152084317607,76.71639139016553,10.402652200357839,Pothole,10.0,1.0,2.202735626293885,1.0510906142434946,11.497538146972657,12.793799819946289,5.980022430419922,12.793799819946289,121
Route_5,30.631509045892333,76.71660964676197,10.350777123009834,Pothole,10.0,1.0,1.0971347651246022,-0.08700230043547252,11.15775733947754,9.207555236816406,4.705064296722412,11.15775733947754,122
Route_5,30.631498966408746,76.71681126764871,9.428826766366832,Pothole,10.0,1.0,6.194392007613752,3.1178132823912197,14.964737949371338,20.766684951782224,5.377758502960205,20.766684951782224,122
Route_5,30.631496590409355,76.71699528394308,8.644133650236574,Pothole,9.542966,0.9571157,0.7638663940394589,0.5196908316153142,7.911295232772828,8.618323745727539,5.578137874603272,8.618323745727539,122
Route_5,30.631503990547316,76.71716924847023,8.187198585583706,Pothole,10.0,0.9815674,0.727792738816861,0.15899931946963575,9.026948807239533,9.997188034057617,6.922404766082764,9.997188034057617,122
Route_5,30.63150077356876,76.71731945419684,7.185971319081761,Pothole,10.0,1.0,0.9835726765492699,0.21434692444000447,11.516680774688721,9.346339645385745,11.876686096191406,11.516680774688721,122
Route_5,30.631466750799206,76.71745103495049,6.542456653033929,Pothole,10.0,0.9960608,0.8952332553366649,-0.21413181508099122,8.797237811088563,9.125602188110351,7.450116157531738,9.125602188110351,122
Route_6,30.6270032619727,76.72176181153844,3.90833900148514,Speed Bump,3.9248872,0.65,0.18137604917073283,-0.01642199497004082,2.7302361106872564,2.876745643615724,2.494333505630493,2.876745643615724,61
Route_6,30.62703265437438,76.72184096832096,4.524499057678124,Pothole,7.2118883,0.8875542,0.7518491426345966,0.882784512704379,5.531632957458497,5.821711959838867,3.615553379058838,5.821711959838867,123
Route_6,30.627069094142485,76.72193612182289,5.475796125032,Pothole,7.3273277,0.8894528,0.7394663327499263,0.7702499697862137,5.694345054626465,6.444444122314453,4.191155910491943,6.444444122314453,123
Route_6,30.627111766864488,76.7220472658443,6.050522809568619,Pothole,7.4704485,0.8814995,0.6344489862967705,0.07142028413296897,6.18726640701294,5.682928504943847,3.1021265983581543,6.18726640701294,123
Route_6,30.627153929067433,76.72215667496114,5.599183853290332,Speed Bump,5.763233,0.55,0.3854257612089206,0.3916973408951647,4.357953605651856,5.247435035705566,3.227097511291504,5.247435035705566,62
Route_6,30.627194954199012,76.72226736854964,5.727291197948704,Pothole,7.589681,0.9023293,0.7442150184832869,1.9148890162050733,5.718273220062256,7.115033569335937,3.409914255142212,7.115033569335937,124
Route_6,30.62723795913335,76.72238459856075,6.111952638744575,Speed Bump,6.312027,0.55,0.4618187655462477,-0.22768862466257955,5.172111568450928,5.347933235168455,3.000117301940918,5.347933235168455,63
Route_6,30.62728572953034,76.72250650187407,6.378149114986654,Pothole,7.926527,0.8867964,0.5487141578474264,-0.0959244516165545,6.848283824920655,6.937365951538085,3.921247959136963,6.937365951538085,125
Route_6,30.627329997932677,76.72262717535838,6.290761424390961,Pothole,9.633355,0.9651304,0.8509988958994383,-0.1150412704891206,7.954366025924683,9.01074737548828,5.766873359680176,9.01074737548828,125
Route_6,30.62737413207778,76.7227479174086,6.351105781868818,Pothole,8.361475,0.9050129,0.612094061737986,-0.22995809188294558,7.183278856277466,6.0322803878784175,5.221244812011719,7.183278856277466,125
Route_6,30.62742188396135,76.72287028910465,6.459384997734937,Pothole,10.0,1.0,0.8402003971579745,-0.3266236369560418,9.481585083007813,7.186816635131835,5.771998405456543,9.481585083007813,125
Route_6,30.627467515390567,76.72299319638051,6.4706989927305125,Pothole,7.407267,0.8765259,0.6077286627255741,-0.09692471162626504,6.21119481086731,5.486716690063476,4.8308634757995605,6.21119481086731,125
Route_6,30.627513614272974,76.72311699271904,6.5061297359046115,Pothole,10.0,1.0,2.4558483079154416,2.346414367525621,11.761346874237061,14.465186538696289,6.856329917907715,14.465186538696289,125
Route_6,30.627558984193183,76.72324494720563,6.519744007854899,Speed Bump,5.504808,0.55,0.31991548647618434,0.02849008399346209,4.631333408355713,4.543346824645996,4.108244895935059,4.631333408355713,64
Route_6,30.62759950920683,76.72337455626732,6.552322896345565,Speed Bump,5.585207,0.55,0.3574554277038362,0.07517417906300139,5.28218132019043,4.02649730682373,2.1335558891296387,5.28218132019043,64
Route_6,30.627643448948582,76.72350036225424,6.531362487391735,Pothole,9.660879,0.9578919,0.7246469959462836,0.7118197572123788,8.06922155380249,8.48432487487793,5.581543445587158,8.48432487487793,126
Route_6,30.62769458558016,76.7236318774094,7.075124199925811,Pothole,10.0,1.0,1.4663902283683388,1.192774654606275,12.254268226623536,13.68452781677246,5.947418689727783,13.68452781677246,126
Route_6,30.627757301190222,76.72377095200028,7.702904052258328,Pothole,10.0,1.0,1.1508595601024143,-0.5568633663414246,9.519870249032975,11.630288543701168,6.166798114776611,11.630288543701168,126
Route_6,30.627825501267704,76.72391764060467,8.038771786759492,Pothole,10.0,1.0,1.1045946658062569,-0.03402906367317282,11.114686546325684,11.40057891845703,6.838870048522949,11.40057891845703,126
Route_6,30.62788308404385,76.72407013636189,7.918580107411304,Pothole,10.0,1.0,1.0988426309201962,-0.19847793411231862,9.635323954224587,11.534575881958007,4.987833023071289,11.534575881958007,126
Route_6,30.627944582776284,76.72423084125634,8.445594733223189,Pothole,10.0,0.98846835,0.754011145675718,-0.20459789368020997,9.247088489532471,6.578442993164062,4.497829914093018,9.247088489532471,126
Route_6,30.628013089830905,76.72439548048256,8.924789491614789,Pothole,10.0,1.0,1.088985753268154,0.2893953746460811,10.985474166870118,11.989213409423828,5.001317024230957,11.989213409423828,126
Route_6,30.628089744873517,76.7245668922696,9.422202045300674,Pothole,9.911542,0.9544815,0.6261555198092102,0.1953079323188618,8.620168981552125,6.2003759765624995,5.163247585296631,8.620168981552125,126
Route_6,30.628167017261653,76.72475027057644,9.71584659633945,Pothole,10.0,1.0,1.1783549478313664,2.003708793104199,10.185673145055771,8.58961051940918,4.568736553192139,10.185673145055771,126
Route_6,30.628238508075746,76.72493510761856,9.682337730903338,Pothole,10.0,1.0,1.0929192305043753,0.050209624303120926,8.696739253997803,8.182830276489257,6.9321722984313965,8.696739253997803,126
Route_6,30.628314644817234,76.72511866774845,9.740172605517051,Pothole,10.0,1.0,1.903724975659345,0.5624605533497871,11.857059774398804,10.548135223388671,5.919451713562012,11.857059774398804,126
Route_6,30.62839253079943,76.72530069854312,9.815795278264954,Pothole,7.4915233,0.87888837,0.6262352562946405,-0.554627999480299,6.349978504180909,7.229888381958007,3.9203076362609854,7.229888381958007,126
Route_6,30.62846926446127,76.7254865877168,9.7793888821058,Pothole,10.0,0.9611642,0.6314625617539341,0.9706139035454981,8.557955560684205,11.300078811645507,5.969996452331543,11.300078811645507,126
Route_6,30.628542795162247,76.72565758761864,8.482525577268635,Pothole,10.0,1.0,1.174532437409138,-0.18317973550465938,11.196042475700379,10.016330184936523,5.463549613952637,11.196042475700379,126
Route_6,30.628595810691206,76.72577614964916,6.136527417031272,Pothole,10.0,1.0,0.8729995514634495,0.37286765359298446,10.501525757312775,10.61513465881348,5.401280403137207,10.61513465881348,126
Route_6,30.628634447744535,76.72586901822244,4.98360127010419,Speed Bump,6.7430944,0.55,0.41507087631629463,0.017907695685795755,6.58028775215149,4.658202590942384,3.015796661376953,6.58028775215149,65
Route_6,30.628675575446938,76.72596645520407,5.409357484415709,Pothole,8.23971,0.9000303,0.5806079912589667,0.14606627090520963,7.049280939102173,6.214732589721679,3.957831382751465,7.049280939102173,127
Route_6,30.62872981229367,76.72608691459747,6.607298548443923,Pothole,9.271521,0.94591874,0.7482020314969188,0.1087381165117387,7.753368911743165,7.655810775756835,6.120294570922852,7.753368911743165,127
Route_6,30.628793053457535,76.7262244680861,7.572240540788498,Pothole,10.0,1.0,0.80275471190708,1.360703704309521,10.37709897518158,8.23547119140625,5.076529502868652,10.37709897518158,127
Route_6,30.628863114642424,76.72636066422751,7.665874054404675,Pothole,9.844313,0.9612157,0.7378595538642924,-0.1302604174362294,8.39464539051056,8.613538208007808,3.866147994995117,8.613538208007808,127
Route_6,30.62893831618202,76.72650482344073,8.286089854634072,Pothole,10.0,0.9585703,0.6230917782121791,-0.22562354090203662,8.912093279361725,8.149329605102539,4.127265930175781,8.912093279361725,127
Route_6,30.62901675004341,76.72666330249515,8.761354343478468,Pothole,10.0,1.0,1.3153066502378905,0.4017584159414258,12.996641454696656,12.348733367919918,5.590692520141602,12.996641454696656,127
Route_6,30.62909173925529,76.72682925292659,8.95819924225436,Pothole,10.0,1.0,0.8063057928369202,-0.17069731236118457,10.152173635959626,7.976449432373046,6.028264999389648,10.152173635959626,127
Route_6,30.629165807933628,76.72699879312076,9.107427910468374,Pothole,10.0,0.9816362,0.7860652666602295,-0.2631402798763278,8.878593800067902,9.197984161376956,4.972696781158447,9.197984161376956,127
Route_6,30.629240992844416,76.72716759260729,8.962854931204756,Pothole,10.0,1.0,0.7877132960694772,0.09647506552776663,11.416182217597962,10.816131057739254,4.569122314453125,11.416182217597962,127
Route_6,30.629310757117235,76.72732509297899,8.403428034856086,Pothole,9.057431,0.9464215,0.7845100555623977,1.0231688367672582,7.283777532577515,10.787417831420898,6.825950622558594,10.787417831420898,127
Route_6,30.6293727310713,76.72747507209847,8.154095419823667,Pothole,10.0,1.0,0.9804635795857022,0.9648101534283873,10.894546804428101,10.61034912109375,5.920374870300293,10.894546804428101,127
Route_6,30.629436453039805,76.72762823480214,7.95559897469363,Pothole,8.209364,0.90302795,0.646022004984907,-0.34873937717934966,6.987067518234253,7.895093383789062,2.9785313606262207,7.895093383789062,127
Route_6,30.629495807351976,76.72777251853591,7.570282373902717,Pothole,8.1354685,0.8937945,0.5639617724402072,-0.2565344993764578,7.058852252960206,7.727595748901367,4.356303215026856,7.727595748901367,127
Route_6,30.629555921102913,76.7279106239361,7.286407502681174,Pothole,10.0,1.0,0.9984547885386209,0.2664355608860567,10.176101861000062,7.531382980346679,7.068206787109375,10.176101861000062,127
Route_6,30.62960750035513,76.7280460362957,6.940221015854462,Pothole,9.384753,0.9448605,0.6788901156554393,0.5544599650453415,7.916080889701844,6.789010467529296,5.863270282745361,7.916080889701844,127
Route_6,30.62966017737663,76.72817270602852,6.638778269504689,Speed Bump,7.340342,0.55,0.4450966321473823,0.13394013455907583,6.321264562606812,5.912639083862304,2.8789358139038086,6.321264562606812,66
Route_6,30.629709609516354,76.7282910547743,6.239593607583063,Pothole,10.0,1.0,0.7739227561892555,0.7523380039680072,9.242302832603455,8.254615249633789,5.0553178787231445,9.242302832603455,128
Route_6,30.629766559037165,76.7283960756994,5.951483815156843,Speed Bump,6.9842906,0.55,0.3942056091742582,1.6911870653550265,6.9248540973663335,4.7156299972534175,2.5031697750091557,6.9248540973663335,67
Route_6,30.630033557228664,76.72858920985706,3.763175978291625,Speed Bump,4.194379,0.55,0.3196719746235669,-0.7261453635424937,3.3188706016540532,3.67176097869873,2.080875396728516,3.67176097869873,68
Route_6,30.630093214140036,76.72852781555424,4.828837979737499,Speed Bump,5.3896537,0.65,0.25369040916650537,0.09066846352873448,4.161742267608643,3.537763061523437,2.331545114517212,4.161742267608643,68
Route_6,30.630170870166754,76.72843821365758,6.265538938995975,Pothole,8.655486,0.932484,0.670335701868906,3.122286448753732,6.690357503890992,7.00436538696289,3.5968270301818848,7.00436538696289,129
Route_6,30.630272325263917,76.72834278104186,7.188620169916707,Pothole,8.205607,0.89537764,0.500601336114008,1.038828179635689,6.996638832092286,4.083924713134765,2.964179039001465,6.996638832092286,129
Route_6,30.630373677383766,76.72825732705267,6.972257692498722,Speed Bump,5.515935,0.55,0.33084192304681503,0.4942404927750821,5.320466575622559,3.8727583312988276,2.3724205493927,5.320466575622559,69
Route_6,30.630474935333716,76.72817013714877,7.09823775897283,Speed Bump,6.1307707,0.55,0.3996892877400823,-0.3354740042720863,4.348382530212403,5.869568290710449,3.8283534049987793,5.869568290710449,69
Route_6,30.630582919756918,76.72807164355076,7.681290029484384,Pothole,7.7457685,0.8798373,0.5137199834043419,0.3073516868631283,6.6568580245971685,5.079937400817872,4.953441619873047,6.6568580245971685,130
Route_6,30.630692930698658,76.7279696024818,8.193254250699576,Pothole,8.347068,0.91950804,0.7134936557351101,1.220397594407241,6.676000652313233,7.196389617919921,4.625344753265381,7.196389617919921,130
Route_6,30.63079458856339,76.72786746426809,6.885876969908282,Pothole,10.0,0.95,2.9955869127119543,15.540337134856387,12.939213809967042,14.98682159423828,4.575952053070068,14.98682159423828,130
Route_6,30.63085934987329,76.72779443764934,4.603609517975144,Speed Bump,4.2732825,0.65,0.27929918395357706,1.3775493633114708,3.2901564216613775,2.8145326995849587,2.127613306045532,3.2901564216613775,70
Route_6,30.630901850034682,76.72773376390845,3.6495732300681767,Speed Bump,3.6434913,0.65,0.29375518064981615,0.3978764883644157,2.9360185241699224,2.268969001770019,2.155050039291382,2.9360185241699224,70
Route_6,30.630924726355612,76.72766395350544,3.671184888462466,Speed Bump,4.93406,0.65,0.24514137678464168,-0.2778345302582723,3.477394638061524,3.5712627792358393,2.7374606132507324,3.5712627792358393,70
Route_6,30.630954928391265,76.7275823074131,4.407714215412678,Speed Bump,3.6689148,0.55,0.35541642163035175,-0.6319551398337455,3.8650322532653814,2.2498258972167964,2.7103567123413086,3.8650322532653814,70
Route_6,30.631023139703625,76.727513541289,5.066722555133014,Speed Bump,6.5962944,0.55,0.39939728162835814,0.9757370265701129,6.153766927719117,4.840056838989257,3.4966139793396,6.153766927719117,70
Route_6,30.631110535288,76.72744183649635,5.760027759402182,Pothole,10.0,1.0,0.9117357090811966,2.8842928132218946,9.922462662160397,8.733178558349609,3.3999667167663574,9.922462662160397,131
Route_6,30.63120463199213,76.72736134608503,6.492372595067294,Speed Bump,5.279105,0.65,0.26683305314538197,0.19277699824994254,3.8746033287048345,3.6669754409790034,2.0807976722717285,3.8746033287048345,71
Route_6,30.63131206397501,76.72727054565172,7.423018900863422,Speed Bump,4.691488,0.55,0.3195519684927079,0.2274816421518775,3.9751020050048833,3.844044151306152,2.100405216217041,3.9751020050048833,71
Route_6,30.631419037153,76.7271740635402,7.82789923911619,Pothole,8.435351,0.9101375,0.5928531709649947,0.9300382950048087,7.063637790679932,5.94135326385498,3.859478950500488,7.063637790679932,132
Route_6,30.631532058628732,76.72707621291703,7.860160376483961,Speed Bump,5.369853,0.55,0.3609868171290732,-0.05811514438343446,4.956757602691651,3.9929975891113276,3.730257987976074,4.956757602691651,72
Route_6,30.631644748206003,76.72698070565833,7.577968834418699,Speed Bump,4.9359145,0.55,0.3370831036656505,0.8674196037244237,4.252669391632081,3.973854484558103,2.4709534645080566,4.252669391632081,72
Route_6,30.631743951890275,76.72690066156609,6.333299319306839,Pothole,10.0,0.9244281,0.5221000782102057,3.2052391707825647,8.802023468017579,8.10087532043457,4.250303268432617,8.802023468017579,133
Route_6,30.63180456468956,76.72683391686924,4.096568271050719,Speed Bump,3.794239,0.65,0.2735080199951499,0.8821667817783427,2.5531669235229497,2.867174568176269,1.637845516204834,2.867174568176269,73
Route_6,30.63182540945818,76.7267848147651,2.3575305709180983,Speed Bump,3.8545382,0.65,0.22591305761839728,1.3971427072569558,2.6680226898193364,2.8384603881835933,1.3782011270523071,2.8384603881835933,73
Route_6,30.631834566766997,76.72674520776647,2.0468266373923107,Speed Bump,4.6631327,0.55,0.31248984724133094,-0.23554182902617082,3.587464866638184,4.184422912597656,1.827939867973328,4.184422912597656,73
